Id	LibraryName	UserInputPattern	SystemMessage	PatternAtt	Type	Owner
3869	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3870	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3871	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation my location			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3872	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3873	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3874	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation to me			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3875	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation to me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3876	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation to me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3877	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation to my current location			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3878	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation to my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3879	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation to my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3880	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation to my location			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3881	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation to my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3882	ConsumerQueryState	Is there any #RestaurantEntity $RefineLocation to my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3883	ConsumerQueryState	Is there any place $RefineLocation current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3884	ConsumerQueryState	Is there any place $RefineLocation current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3885	ConsumerQueryState	Is there any place $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3886	ConsumerQueryState	Is there any place $RefineLocation me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3887	ConsumerQueryState	Is there any place $RefineLocation my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3888	ConsumerQueryState	Is there any place $RefineLocation my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3889	ConsumerQueryState	Is there any place $RefineLocation my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3890	ConsumerQueryState	Is there any place $RefineLocation my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3891	ConsumerQueryState	Is there any place $RefineLocation to me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3892	ConsumerQueryState	Is there any place $RefineLocation to me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3893	ConsumerQueryState	Is there any place $RefineLocation to my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3894	ConsumerQueryState	Is there any place $RefineLocation to my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3895	ConsumerQueryState	Is there any place $RefineLocation to my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3896	ConsumerQueryState	Is there any place $RefineLocation to my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3897	ConsumerQueryState	Is there any restaurant $RefineLocation current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3898	ConsumerQueryState	Is there any restaurant $RefineLocation current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3899	ConsumerQueryState	Is there any restaurant $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3900	ConsumerQueryState	Is there any restaurant $RefineLocation me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3901	ConsumerQueryState	Is there any restaurant $RefineLocation my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3902	ConsumerQueryState	Is there any restaurant $RefineLocation my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3903	ConsumerQueryState	Is there any restaurant $RefineLocation my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3904	ConsumerQueryState	Is there any restaurant $RefineLocation my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3905	ConsumerQueryState	Is there any restaurant $RefineLocation to me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3906	ConsumerQueryState	Is there any restaurant $RefineLocation to me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3907	ConsumerQueryState	Is there any restaurant $RefineLocation to my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3908	ConsumerQueryState	Is there any restaurant $RefineLocation to my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3909	ConsumerQueryState	Is there any restaurant $RefineLocation to my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3910	ConsumerQueryState	Is there any restaurant $RefineLocation to my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3911	ConsumerQueryState	Places $RefineLocation current Location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3912	ConsumerQueryState	Places $RefineLocation current Location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3913	ConsumerQueryState	Places $RefineLocation for #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3914	ConsumerQueryState	Places $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3915	ConsumerQueryState	Places $RefineLocation me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3916	ConsumerQueryState	Places $RefineLocation my current Location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3917	ConsumerQueryState	Places $RefineLocation my current Location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3918	ConsumerQueryState	Places $RefineLocation my Location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3919	ConsumerQueryState	Places $RefineLocation my Location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3920	ConsumerQueryState	Places $RefineLocation to me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3921	ConsumerQueryState	Places $RefineLocation to me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3922	ConsumerQueryState	Places $RefineLocation to my current Location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3923	ConsumerQueryState	Places $RefineLocation to my current Location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3924	ConsumerQueryState	Places $RefineLocation to my Location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3925	ConsumerQueryState	Places $RefineLocation to my Location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3926	ConsumerQueryState	Places $RefineLocation with #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3927	ConsumerQueryState	Places for #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3928	ConsumerQueryState	Places with #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3929	ConsumerQueryState	Recommend #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3930	ConsumerQueryState	Recommend a #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3931	ConsumerQueryState	Recommend the #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3932	ConsumerQueryState	Restaurants $RefineLocation current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3933	ConsumerQueryState	Restaurants $RefineLocation current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3934	ConsumerQueryState	Restaurants $RefineLocation for #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3935	ConsumerQueryState	Restaurants $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3936	ConsumerQueryState	Restaurants $RefineLocation me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3937	ConsumerQueryState	Restaurants $RefineLocation my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3938	ConsumerQueryState	Restaurants $RefineLocation my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3939	ConsumerQueryState	Restaurants $RefineLocation my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3940	ConsumerQueryState	Restaurants $RefineLocation my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3941	ConsumerQueryState	Restaurants $RefineLocation to me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3942	ConsumerQueryState	Restaurants $RefineLocation to me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3943	ConsumerQueryState	Restaurants $RefineLocation to my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3944	ConsumerQueryState	Restaurants $RefineLocation to my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3945	ConsumerQueryState	Restaurants $RefineLocation to my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3946	ConsumerQueryState	Restaurants $RefineLocation to my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3947	ConsumerQueryState	Restaurants $RefineLocation with #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3948	ConsumerQueryState	Restaurants for #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3949	ConsumerQueryState	Restaurants with #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3950	ConsumerQueryState	Show #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3951	ConsumerQueryState	Show me #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3952	ConsumerQueryState	Show me a #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3953	ConsumerQueryState	Show me the #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3954	ConsumerQueryState	Show the #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3955	ConsumerQueryState	Suggest #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3956	ConsumerQueryState	Suggest a #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3957	ConsumerQueryState	Suggest an #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3958	ConsumerQueryState	Suggest me a #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3959	ConsumerQueryState	Suggest me the #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3960	ConsumerQueryState	Suggest the #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3961	ConsumerQueryState	Suggest to me a #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3962	ConsumerQueryState	Suggest to me the #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3963	ConsumerQueryState	Tell me #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3964	ConsumerQueryState	Tell me a #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3965	ConsumerQueryState	Tell me the #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3966	ConsumerQueryState	What #RestaurantEntity $RefineLocation $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3967	ConsumerQueryState	What #RestaurantEntity $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3968	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3969	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation current location			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3970	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3971	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3972	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation me			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3973	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3974	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3975	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation my current location			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3976	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3977	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3978	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation my location			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3979	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3980	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3981	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation to me			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3982	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation to me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3983	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation to me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3984	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation to my current location			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3985	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation to my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3986	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation to my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3987	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation to my location			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3988	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation to my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3989	ConsumerQueryState	What are the #RestaurantEntity $RefineLocation to my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3990	ConsumerQueryState	What are the places $RefineLocation current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3991	ConsumerQueryState	What are the places $RefineLocation current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3992	ConsumerQueryState	What are the places $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3993	ConsumerQueryState	What are the places $RefineLocation me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3994	ConsumerQueryState	What are the places $RefineLocation my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3995	ConsumerQueryState	What are the places $RefineLocation my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3996	ConsumerQueryState	What are the places $RefineLocation my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3997	ConsumerQueryState	What are the places $RefineLocation my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3998	ConsumerQueryState	What are the places $RefineLocation to me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
3999	ConsumerQueryState	What are the places $RefineLocation to me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4000	ConsumerQueryState	What are the places $RefineLocation to my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4001	ConsumerQueryState	What are the places $RefineLocation to my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4002	ConsumerQueryState	What are the places $RefineLocation to my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4003	ConsumerQueryState	What are the places $RefineLocation to my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4004	ConsumerQueryState	What are the restaurants $RefineLocation current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4005	ConsumerQueryState	What are the restaurants $RefineLocation current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4006	ConsumerQueryState	What are the restaurants $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4007	ConsumerQueryState	What are the restaurants $RefineLocation me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4008	ConsumerQueryState	What are the restaurants $RefineLocation my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4009	ConsumerQueryState	What are the restaurants $RefineLocation my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4010	ConsumerQueryState	What are the restaurants $RefineLocation my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4011	ConsumerQueryState	What are the restaurants $RefineLocation my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4012	ConsumerQueryState	What are the restaurants $RefineLocation to me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4013	ConsumerQueryState	What are the restaurants $RefineLocation to me that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4014	ConsumerQueryState	What are the restaurants $RefineLocation to my current location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4015	ConsumerQueryState	What are the restaurants $RefineLocation to my current location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4016	ConsumerQueryState	What are the restaurants $RefineLocation to my location $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4017	ConsumerQueryState	What are the restaurants $RefineLocation to my location that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4018	ConsumerQueryState	What places $RefineLocation $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4019	ConsumerQueryState	What places $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4020	ConsumerQueryState	What restaurants $RefineLocation $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4021	ConsumerQueryState	What restaurants $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4022	ConsumerQueryState	Where $RefineLocation can i find #RestaurantEntity #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4023	ConsumerQueryState	Where $RefineLocation can i find #RestaurantEntity places			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4024	ConsumerQueryState	Where $RefineLocation can i find #RestaurantEntity restaurants			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4025	ConsumerQueryState	Which #RestaurantEntity $RefineLocation $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4026	ConsumerQueryState	Which #RestaurantEntity $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4027	ConsumerQueryState	Which place $RefineLocation $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4028	ConsumerQueryState	Which place $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4029	ConsumerQueryState	Which places $RefineLocation $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4030	ConsumerQueryState	Which places $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4031	ConsumerQueryState	Which restaurant $RefineLocation $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4032	ConsumerQueryState	Which restaurant $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4033	ConsumerQueryState	Which restaurants $RefineLocation $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4034	ConsumerQueryState	Which restaurants $RefineLocation me $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine	User
4035	ConsumerQueryState	What #RestaurantEntity $RefineLocation are like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4036	ConsumerQueryState	What #RestaurantEntity $RefineLocation are similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4037	ConsumerQueryState	What #RestaurantEntity $RefineLocation me are like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4038	ConsumerQueryState	What #RestaurantEntity $RefineLocation me are like $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4039	ConsumerQueryState	What #RestaurantEntity $RefineLocation me are like $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4040	ConsumerQueryState	What #RestaurantEntity $RefineLocation me are similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4041	ConsumerQueryState	What #RestaurantEntity $RefineLocation me are similar to $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4042	ConsumerQueryState	What #RestaurantEntity $RefineLocation me are similar to $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4043	ConsumerQueryState	What places $RefineLocation me are like $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4044	ConsumerQueryState	What places $RefineLocation me are like $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4045	ConsumerQueryState	What places $RefineLocation me are similar to $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4046	ConsumerQueryState	What places $RefineLocation me are similar to $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4047	ConsumerQueryState	What restaurants $RefineLocation me are like $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4048	ConsumerQueryState	What restaurants $RefineLocation me are like $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4049	ConsumerQueryState	What restaurants $RefineLocation me are similar to $RestaurantName $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4050	ConsumerQueryState	What restaurants $RefineLocation me are similar to $RestaurantName that $ActionWord #RestaurantEntity			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4051	ConsumerQueryState	Which #RestaurantEntity $RefineLocation are like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4052	ConsumerQueryState	Which #RestaurantEntity $RefineLocation are similar to $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
4053	ConsumerQueryState	Which #RestaurantEntity $RefineLocation me are like $RestaurantName			ConsumerQuery.ClassMember||ConsumerQuery.Refine||ConsumerQuery.SimilarRestaurant	User
