offer_id,offer_category,merchant_name,offer_longdesc,crayon_id,offer_shortdesc,offer_start_date,offer_end_date,offer_tnc,offer_img_urls,offer_behave_category,offer_locations,merchant_phone,merchant_website,offer_source,offer_country,offer_city
3051,dining,Swensen's,S$10 return voucher with a min. of S$50 spent,302145397,S$10 return voucher,1/2/2017,31/12/2017,"Offer is valid daily from 1 January to 31 December 2017 'Valid at all Swensen\'s outlets (excluding Earle Swensen\'s) in Singapore. Visitwww.swensens.com.sg for full outlet listings and addresses 'To receive the voucher, a minimum spending of S$50 in a single receipt excluding service charge ad prevailing GST, must be made with an OCBC Credit or Debit Card 'Voucher is valid for 2 months from the date of issue indicated. Not valid on eve or and public holidays, and on special occasions. Strictly no extension of validity date is allowed 'Voucher can only be used on the next visit, and original voucher must be presented before ordering/payment 'To redeem the voucher, a minimum spend of S$50 in a single receipt excluding service charge and prevailing GST, must be made with an OCBC Credit or Debit Card 'Valid for dine-in and for a la carte menu only 'Limited to one redemption per table per bill ""Not valid in conjunction with other discounts, promotions, vouchers or Swensen's membership points accumulation in the same bill/table. Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc52.jpg,Western,Click on http://www.swensens.com.sg/singapore for full outlets listing.,,www.swensens.com.sg,OCBC Promo,Singapore,Singapore
3052,dining,Tajimaya Yakiniku,S$18 Oukan Sake (300ml) with any set menu for two ordered (U.P. S$39.90),302477006,Special price,1/2/2017,9/4/2017,"Offer is valid until 8pm, from Mondays to Fridays, between 1 February and 9 April 2017 ""Not valid on eve of and on public holidays and special occasions like Valentine's Day, unless otherwise stated."", Valid for dine-in only, with any set menus for two ordered 'Not valid for private events 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subject to service charge and prevailing GST ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", Not valid in conjunction with other discounts, membership privileges, promotions or vouchers 'Offer is not exchangeable for cash, kind or other goods and services 'OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc53.jpg,Japanese,"1 Harbourfront Walk, #01-102/103 Singapore 098585",,http://www.tajimaya.com.sg/,OCBC Promo,Singapore,Singapore
3053,dining,Shabuya & Shochu Bar,1-for-1 Sochu Bomb,300511307,1-for-1,1/2/2017,9/4/2017,"Offer is valid until 8pm, from Mondays to Fridays, between 1 February and 9 April 2017 ""Not valid on eve of and on public holidays and special occasions like Valentine's Day, unless otherwise stated."", Valid for dine-in only 'Not valid for private events 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subject to service charge and prevailing GST ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", Not valid in conjunction with other discounts, membership privileges, promotions or vouchers 'Offer is not exchangeable for cash, kind or other goods and services 'OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc54.jpg,Japanese,1 Harbourfront Walk #01-102/103 Singapore 098585,,http://www.shabuya.com.sg/,OCBC Promo,Singapore,Singapore
3054,dining,Tongkang Riverboat Dining,1-for-1 cocktails,301816807,1-for-1,1/2/2017,9/4/2017,"Offer is valid from Sundays to Thursdays, from 1 February to 9 April 2017 ""Not valid on eve of and on public holidays and special occasions like Valentine's Day, unless otherwise stated."", Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Not valid for private events 'Offer is subject to service charge and prevailing GST 'Discount is applicable to the billed amount, excluding service charge and prevailing GST ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", Not valid in conjunction with other discounts, membership privileges, promotions or vouchers 'Offer is not exchangeable for cash, kind or other goods and services 'OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offers. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc55.jpg,Western,"3D River Valley Road, #01-06 Singapore 179023",,http://tongkang.com.sg/,OCBC Promo,Singapore,Singapore
3055,dining,"Pan Pacific Singapore, Hai Tien Lo",10% off Set Menus and a complimentary glass of champagne with each set menu ordered,302256353,10% off and complimentary champagne,1/2/2017,30/04/2017,"Offer is valid from 13 February to 30 April 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day) determined by the hotel, unless otherwise stated."", Valid for dine-in only, with a minimum of two set lunches or dinners ordered 'Limited to one glass of selected house champagne per person per set menu 'Payment must be made with an OCBC Credit or Debit Card 'Hai Tien Lo reserves the right to offer a similar dish/beverage, or dish/beverage of equal value, if the stated dish/beverage is not available 'Prior reservation is required 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply, and merchant's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc56.jpg,Chinese,7 Raffles Boulevard Singapore 039595,6826 8240,https://www.panpacific.com/en/hotels-resorts/singapore/marina/stay/dining/hai-tien-lo.html,OCBC Promo,Singapore,Singapore
3056,dining,"Goodwood Park Hotel, Min Jiang",15% off S$38++ Set Lunch with unlimited servings of selected dim sum with a min. of two paying adults 15% off S$78++ Set Menu with a min. of two paying adults,301514055,15% off,1/2/2017,31/03/2017,"Offer is valid from 12 February to 31 March 2017 'Valid at Min Jiang at Goodwood Park Hotel only 'Valid for dine-in only, with a minimum of two paying adults 'Payment must be made with an OCBC Credit or Debit Card 'Min Jiang reserves the right to offer a similar dish, or dish of equal value, if the stated dish is not available 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply, and merchant's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc57.jpg,Chinese,22 Scotts Road Singapore 228221,6730 1704,http://www.goodwoodparkhotel.com/min-jiang-|dining_viewItem_51-en.html,OCBC Promo,Singapore,Singapore
3057,dining,"Shangri-La Hotel Singapore, The Waterfall",Complimentary platter of antipasti and salumeria with a min. of four main courses ordered,300078597,Complimentary dish,1/2/2017,30/4/2017,"Offer is valid from 1 February to 30 April 2017, except on eve of and public holidays and special occasions (e.g. eve of and on Valentine's day, Easter Sunday)."", Valid for dine-in only, with a minimum of four main courses ordered 'Payment must be made with an OCBC Credit or Debit Card 'Limited to one redemption per bill, per table 'No splitting of bill or table allowed 'The Waterfall reserves the right to offer a similar dish, or dish of equal value, if the stated dish is not available 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply, and merchant's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc58.jpg,Western,22 Orange Grove Road,6213 4138/ 4398,,OCBC Promo,Singapore,Singapore
3058,dining,Shin Minori,Free buffet lunch with every three buffet lunches ordered,300987552,Free buffet lunch,1/2/2017,30/04/2017,"Offer is valid from 15 February to 30 April 2017, except on eve of and public holidays and special occasions (e.g. eve of and on Valentine's day, Easter Sunday)."", Payment must be made with an OCBC Credit or Debit Card 'Limited to a maximum of three redemptions per bill per table 'Free buffet lunch must be of equal or lower value than the buffet purchased (e.g. free child buffet lunch) 'No splitting of bill or table allowed 'Reservation is required. Please call 6733 2272 or reserve online at shinminori.com.sg/online-reservation 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc59.jpg,Japanese,"81 Clemenceau Ave, UE Square #03-16 Singapore 239917",6733 2272,www.shinminori.com.sg,OCBC Promo,Singapore,Singapore
3059,dining,PastaMania,Free Classic Pasta with every three pastas ordered,300848251,Free pasta,1/2/2017,30/04/2017,"Offer is valid from 1 February to 30 April 2017 at all PastaMania outlets 'Not valid for delivery 'Payment must be made with an OCBC Credit or Debit Card 'Free pasta is limited to Classic Pastas and must be of equal or lower value than Classic Pasta purchased 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc60.jpg,Western,Click on https://www.pastamania.com.sg/locations for full outlets listing.,,www.pastamania.com.sg,OCBC Promo,Singapore,Singapore
3060,dining,Swensen's,1-for-1 Yogen Fruz items,302145397,1-for-1,1/2/2017,31/03/2017,"Offer is valid from 1 February to 31 March 2017, except on 14 February 2017 ""Valid at all Swensen's outlets except Bukit Panjang Plaza and West Mall."", Payment must be made with an OCBC Credit or Debit Card 'Free item must be of equal or lower value than the purchased item ""Not valid with other discounts, promotions, vouchers or Swensen's membership bonus point accumulation in the same bill. Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc61.jpg,Western,Click on http://www.swensens.com.sg/singapore for full outlets listing.,,http://www.swensens.com.sg/,OCBC Promo,Singapore,Singapore
3061,dining,Outback Steakhouse,20% off total bill 1-for-1 Outback Favourites on Wednesdays,301755294,20% off and 1-for-1,1/2/2017,30/06/2017,"Offer is valid from 1 February to 30 June 2017, except eve of and public holidays 'Valid at all Outback Steakhouse outlets 'Payment must be made with an OCBC Credit or Debit Card '20% off is applicable to the billed amount excluding service charge and prevailing GST 'Free item must be of equal or lower value than the purchased item 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc62.jpg,Western,"9 Raffles Boulevard  #01-114 Millenia Walk', 277 Orchard Road  #04-01 orchardgateway",,http://www.outback-sea.com/,OCBC Promo,Singapore,Singapore
3062,dining,Skinny Pizza,Two complimentary desserts with every four main courses or pizzas ordered,300396150,Complimentary dessert,1/2/2017,30/04/2017,"Offer is valid from 1 February to 30 April 2017 'Payment must be made with an OCBC Credit or Debit Card 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc63.jpg,Western,"Plaza Singapura, 68 Orchard Road, #03-79/83, Singapore 238839', 8D Dempsey Road, Singapore 249672",,http://www.skinnypizza.com.sg/,OCBC Promo,Singapore,Singapore
3063,dining,Gyu-Kaku,S$99 Variety Meat Platter (340g) (U.P. S$109),304015793,Special price,1/2/2017,30/04/2017,"Offer is valid daily from 20 February to 30 April 2017 'Valid at Gyu-Kaku Chijmes, UE Square, Novena Square and OneKM only, while stocks last 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subject to service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc64.jpg,Japanese,Click on http://www.gyu-kaku.com.sg for full outlets listing.,,http://www.gyu-kaku.com.sg,OCBC Promo,Singapore,Singapore
3064,dining,Popeyes,"Free signature side or dessert below with a min. of S$10 spent: Atom Ice Cream regular Mash Potatoes regular Cole Slaw, regular Cajun Fries",302584367,Free sides or dessert,1/2/2017,15/07/2017,"Offer is valid for dine-in and takeaway only, from 15 February to 15 July 2017 'Not valid for delivery orders 'Valid at all Popeyes outlets. Visit www.popeyes.com.sg for full outlet listings and addresses 'Valid with a minimum of S$10 spent 'Limited to one redemption per bill 'Payment must be made with an OCBC Credit or Debit Card 'OCBC Credit or Debit Card must be presented before payment at the counter or at the collection counter for orders made at self-ordering kiosk 'Offer is not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc65.jpg,Online,Click on http://www.popeyes.com.sg/FindPopeyes.html for full outlets listing.,,http://www.popeyes.com.sg/,OCBC Promo,Singapore,Singapore
3065,dining,Popeyes Delivery,"10% off total delivery order with a min. of S$18 spent To get the discount, enter the first 6 digits of your OCBC Card number at checkout page.",302584367,10% off,1/2/2017,15/07/2017,"Offer is valid from 15 February to 15 July 2017 'Valid for orders via popeyesdelivery.com.sg only 'Valid with a minimum spend of S$18, excluding delivery charge 'Payment must be made with an OCBC Credit or Debit Card 'Offer is not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc66.jpg,Online,,6545 4555,www.popeyesdelivery.com.sg,OCBC Promo,Singapore,Singapore
3066,dining,Bar Canary,"1-for-1 housepour beers, spirits or wines",301625727,1-for-1,1/2/2017,30/04/2017,"Offer is valid from Sunday to Thursday, from 12 February to 30 April 2017 'Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subject to service charge or prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc67.jpg,Wine,"Level 4, Grand Park Orchard, 270 Orchard Road,  Singapore 238857",6603 8855,http://www.parkhotelgroup.com/orchard/bar-canary-|dining_viewItem_112-en.html,OCBC Promo,Singapore,Singapore
3067,dining,Mitzo Restaurant & Bar,50% off mains with a min. of two main dishes ordered (Sun-Thu),301851265,50% off,1/2/2017,30/04/2017,"Offer is valid from Sundays to Thursdays, from 12 February to 30 April 2017 'Valid for dine-in only, with a minimum of two diners 'Valid for a minimum of two and a maximum of four main dishes ordered 'Valid for all mains except appetizers, desserts, special dishes, signature dishes, soups and Supreme Special Dishes 'Payment must be made with an OCBC Credit or Debit Card 'Offer is subject to service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc68.jpg,Chinese,"Level 4, Grand Park Orchard, 270 Orchard Road,  Singapore 238857",6603 8855,http://mitzo.sg/,OCBC Promo,Singapore,Singapore
3068,dining,Yan,20% off A  la carte bill with a min. of four diners,302873687,20% off,1/2/2017,30/04/2017,"Offer is valid from Mondays to Fridays, from 13 February to 30 April 2017 'Valid for dine-in only, with a minimum of four diners 'Payment must be made with an OCBC Credit or Debit Card 'Prior reservation is required and subject to availability 'Offer is subject to service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc69.jpg,Chinese,"National Gallery Singapore, #05-02 1 St. Andrew's Road  Singapore 178957",63845585,http://www.yan.com.sg/,OCBC Promo,Singapore,Singapore
3069,dining,Cocobolo Poolside Bar + Grill,S$15 off total bill with every S$100 spent,300263922,S$15 off,1/2/2017,30/04/2017,"Offer is valid from 13 February to 30 April 2017 'Valid for dine-in only 'Payment must be made with an OCBC Credit or Debit Card 'Prior reservation is required 'Offer is subject to service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any purpose or any other aspect of any product/service. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any product or the deficiency in any service provided, and/or any loss, injury, damage or harm suffered or incurred by or in connection with the use of any product/service by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc70.jpg,Western,Park Hotel Clarke Quay 1 Unity Street Singapore 237983,6593 8855,http://www.parkhotelgroup.com/clarkequay/cocobolo-poolside-bar-%2B-grill-|dining_viewItem_82-en.html,OCBC Promo,Singapore,Singapore
3070,dining,"Swissotel The Stamford, Equinox Restaurant",25% off food bill and a complimentary champagne cocktail with each 5 course set dinner ordered (U.P. S$158 per set),300663285,25% off and free cocktail,1/2/2017,31/03/2017,"Offer is valid from 1 February to 31 March 2017, excluding eve of and on public holidays 'Valid for dine-in dinner seating only 'Offer is applicable to the billed amount, excluding service charge and prevailing GST 'Payment must be made with an OCBC Credit or Debit Card 'Prior reservation is required ""Not valid in conjunction with other discounts, membership privileges, promotions, special menus (e.g. Valentine's Day menu) or vouchers."", u""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc71.jpg,Western,"2 Stamford Road, Level 70, Singapore 178882",6837 3322,http://www.swissotel.com/hotels/singapore-stamford/dining/,OCBC Promo,Singapore,Singapore
3071,dining,"Fairmont Singapore, Prego",25% off food bill and complimentary bottle of Prosecco Sparkling Wine with a min. of 6 adult diners,302031228,25% off and more,1/2/2017,30/04/2017,"Offer is valid from 1 February to 30 April 2017, excluding eve of and on public holidays and special occasions like Valentine's Day."", Valid for dine-in, lunch and dinner seating only 'Offer is applicable to the billed amount, excluding service charge and prevailing GST 'Payment must be made with an OCBC Credit or Debit Card 'Prior reservation is required 'Limited to one redemption per table per bill 'No splitting of table or bill allowed ""Not valid in conjunction with other discounts, membership privileges, promotions, special menus (e.g. Valentine's Day menu) or vouchers."", u""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc72.jpg,Western,"80 Bras Basah Road, Level 1, Singapore 189560",6431 6156,http://www.fairmont.com/singapore/dining,OCBC Promo,Singapore,Singapore
3072,dining,"Fairmont Singapore, Mikuni",25% off food bill and complimentary sweet dessert sake shot with each dinner set menu ordered,303224076,25% off and free dessert,1/2/2017,31/03/2017,"Offer is valid from 1 February to 31 March 2017, excluding eve of and on public holidays and special occasions like Valentine's Day."", Valid for dine-in dinner seating only 'Offer is applicable to the billed amount, excluding service charge and prevailing GST 'Payment must be made with an OCBC Credit or Debit Card 'Prior reservation is required ""Not valid in conjunction with other discounts, membership privileges, promotions, special menus (e.g. Valentine's Day menu) or vouchers."", u""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc73.jpg,Japanese,"80 Bras Basah Road, Level 3, Singapore 189560",6431 6156,http://www.fairmont.com/singapore/dining,OCBC Promo,Singapore,Singapore
3073,dining,"Fairmont Singapore, Anti:dote",20% off beverages and complimentary cocktail with every S$100 spent,303339894,25% off and free cocktail,1/2/2017,31/03/2017,"Offer is valid from 5pm onwards, from 1 February to 31 March 2017, excluding eve of and on public holidays and special occasions like Valentine's Day."", Valid for dine-in only 'Offer is applicable to the billed amount, excluding service charge and prevailing GST 'Payment must be made with an OCBC Credit or Debit Card 'Prior reservation is required ""Not valid in conjunction with other discounts, membership privileges, promotions, special menus (e.g. Valentine's Day menu) or vouchers."", u""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc74.jpg,Wine,"2 Stamford Road, Singapore 178882",6431 5315,,OCBC Promo,Singapore,Singapore
3074,dining,"Fairmont Singapore, Asian Market Cafe",35% off food bill,300413115,35% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc75.jpg,Asian,"80 Bras Basah Road, Level 2, Singapore 189560",6431 6156,http://www.fairmont.com/singapore/dining,OCBC Promo,Singapore,Singapore
3075,dining,"Fairmont Singapore, Alligator Pear",25% off food bill,304008822,25% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc76.jpg,Western,"80 Bras Basah Road, Level 8, Singapore 189560",6431 6156,http://www.fairmont.com/singapore/dining,OCBC Promo,Singapore,Singapore
3076,dining,"Swissotel The Stamford, Introbar",20% off beverages,301389253,20% off,1/2/2017,31/05/2017,"Offer is valid from 1 February 2017 to 31 May 2017, except on eve of and public holidays and special occasions (e.g. Valentine's Day, etc)."", Payment must be made with an OCBC Credit or Debit Card 'Valid for dine-in only 'Discount is applicable to the billed amount, excluding service charge and prevailing GST 'Not valid in conjunction with other discounts, membership privileges, promotions or vouchers ""Merchant's terms and conditions apply. Please contact the merchant directly for full details."", OCBC shall not be responsible for the quality, merchantability or fitness for any aspect of the offer. Notwithstanding anything herein, OCBC shall not at any time be responsible or held liable for any defect or malfunction in any offer, and/or for any loss, injury, damage or harm suffered or incurred by or in connection with the use of any offer by any person ""OCBC's decision on all matters relating to privileges or terms and conditions will be final and binding on all participants",rest_sing_ocbc77.jpg,Wine,"2 Stamford Road, Level 1, Singapore 178882",6837 3322,,OCBC Promo,Singapore,Singapore
